year,date,saros,type,ge_sun_alt,ge_lat,ge_lon,sunset_min_alt,sunset_max_dur_s,sunset_entry_lat,sunset_entry_lon,sunset_end_lat,sunset_end_lon,sunrise_min_alt,sunrise_max_dur_s,sunrise_entry_lat,sunrise_entry_lon,sunrise_end_lat,sunrise_end_lon
2256,2256-04-25,152,T,42.7,-32.35,-150.87,4.6,157.5,-30.06,-110.37,-31.32,-104.31,2.2,142.0,-55.97,156.03,-57.35,151.34
2258,2258-08-29,139,T,58.8,-20.87,-149.25,5.1,205.5,-44.23,-94.15,-45.31,-89.10,5.2,216.2,-13.35,166.37,-14.19,159.20
2259,2259-08-19,149,T,77.0,25.34,-13.60,2.1,105.0,2.11,34.27,-0.80,44.66,5.1,98.0,29.09,-74.79,27.65,-82.04
2261,2261-12-22,136,T,50.4,16.06,-124.17,4.9,93.6,26.95,-82.51,29.09,-77.77,3.7,87.1,36.40,-167.71,38.58,-172.09
2263,2263-06-06,151,T,57.3,54.37,-173.10,4.7,45.1,44.39,-84.28,42.51,-79.93,2.8,53.2,24.33,132.68,20.41,124.75
2265,2265-04-16,133,T,52.5,-23.10,-136.82,2.7,108.2,-9.00,-99.67,-10.10,-89.69,3.0,84.5,-61.27,163.07,-61.27,163.07
2266,2266-09-29,148,T,88.6,-3.70,-16.44,3.7,100.6,-30.34,36.25,-30.54,45.08,4.6,105.5,26.46,-65.23,27.42,-73.05
2267,2267-09-19,158,T,42.5,-38.85,75.95,,,,,,,4.3,196.4,-19.20,43.82,-18.46,35.42
2270,2270-01-22,145,T,86.9,-16.67,-37.34,3.6,85.2,16.18,9.12,19.42,16.56,4.0,89.0,-18.44,-94.39,-16.03,-101.77
2271,2271-01-12,155,T,43.6,23.32,76.00,4.0,102.3,52.00,120.92,52.00,120.92,3.6,114.2,25.47,38.07,27.82,31.82
2272,2272-05-27,132,T,36.0,75.04,-163.21,3.6,80.7,55.46,-53.45,54.26,-50.89,1.0,85.9,49.52,120.31,45.99,112.78
2273,2273-05-17,142,Tm,86.9,22.51,-29.70,3.5,200.1,13.87,27.73,11.18,35.32,3.4,203.4,0.09,-80.39,-3.31,-88.87
2274,2274-05-07,152,T,47.0,-25.45,88.18,1.9,163.4,-27.30,129.32,-29.97,138.52,3.0,151.2,-47.37,40.48,-49.45,34.80
2276,2276-09-09,139,T,54.7,-28.54,91.20,3.4,189.7,-50.89,152.46,-51.80,159.41,4.4,203.1,-17.29,48.18,-17.59,39.63
2277,2277-08-29,149,T,80.8,17.79,-126.70,3.3,86.8,-4.56,-78.75,-6.41,-70.03,4.0,80.3,26.56,175.19,25.55,167.19
2280,2280-01-03,136,T,50.0,17.17,101.86,4.9,82.3,32.11,145.12,33.78,148.74,2.3,80.4,32.66,58.95,35.73,52.33
2281,2281-06-17,151,T,62.2,50.82,84.22,1.1,63.2,36.51,160.36,32.22,169.84,3.4,68.1,23.47,24.95,20.14,18.16
2283,2283-04-28,133,T,48.7,-23.58,104.96,4.7,111.0,-13.82,141.41,-15.14,148.87,4.7,90.7,-59.85,53.86,-59.85,53.86
2284,2284-10-09,148,T,88.9,-5.71,-135.83,4.7,99.6,-27.83,-82.28,-27.43,-74.41,3.9,102.8,27.06,176.28,28.68,167.93
2285,2285-09-29,158,T,46.5,-39.58,-42.92,,,,,,,2.6,181.5,-16.16,-77.01,-14.69,-86.88
2288,2288-02-02,145,T,87.3,-14.21,-168.44,4.8,92.5,20.34,-121.50,22.54,-115.79,4.4,98.0,-21.91,134.60,-19.99,127.17
2289,2289-01-22,155,T,43.9,24.28,-58.94,1.6,101.3,55.47,-14.50,57.68,-9.94,0.7,113.9,21.98,-95.27,25.38,-105.86
2290,2290-06-08,132,T,29.0,83.81,100.88,3.2,92.3,56.94,-155.76,55.69,-153.55,2.5,93.5,57.07,-7.64,55.64,-10.19
2291,2291-05-28,142,T,83.2,28.30,-144.52,1.4,207.8,14.34,-87.15,10.21,-77.06,2.6,208.4,7.49,161.78,3.62,152.80
2292,2292-05-17,152,T,51.4,-18.78,-30.34,4.3,164.8,-25.32,12.10,-27.60,18.49,3.0,153.0,-39.48,-76.92,-41.62,-82.15
2294,2294-09-20,139,T,50.7,-36.23,-29.94,3.1,169.6,-56.70,42.03,-56.93,46.94,1.1,184.2,-21.78,-73.40,-21.43,-84.63
2295,2295-09-10,149,Tm,84.4,10.30,118.87,1.2,69.1,-10.06,166.50,-11.63,178.32,4.6,61.4,23.52,64.23,23.17,56.74
2298,2298-01-13,136,T,49.5,19.00,-31.93,4.0,74.6,37.12,12.53,39.02,16.81,4.9,75.2,29.55,-74.29,31.56,-79.18
2299,2299-06-28,151,T,67.1,46.04,-19.46,2.9,78.5,28.00,47.37,24.52,54.98,3.5,83.2,23.11,-81.09,19.83,-88.04
2301,2301-05-09,133,T,44.1,-25.52,-11.03,4.5,110.9,-20.10,24.84,-21.75,31.38,2.9,89.8,-60.26,-59.37,-60.26,-59.37
2302,2302-10-22,148,T,86.7,-7.78,102.86,5.3,97.8,-24.81,156.99,-23.89,164.21,4.9,98.5,26.74,55.10,28.39,49.01
2303,2303-10-11,158,T,49.8,-41.13,-163.18,4.0,148.8,-68.31,-62.79,-68.31,-62.79,4.3,166.4,-14.39,160.80,-12.55,152.92
2306,2306-02-14,145,T,87.8,-11.30,61.04,4.2,104.5,23.16,107.26,25.64,114.98,3.1,107.0,-24.72,4.27,-23.08,-4.44
2307,2307-02-04,155,T,44.4,25.71,166.88,3.8,96.8,60.39,-144.96,60.39,-144.96,2.2,111.6,19.35,130.94,21.60,121.74
2308,2308-06-19,132,T,19.4,84.10,120.58,1.5,100.6,59.65,107.55,58.13,109.79,2.2,99.9,64.69,-146.16,64.69,-146.16
2309,2309-06-09,142,T,79.3,33.61,102.67,4.9,209.5,14.13,160.36,11.21,166.79,1.7,210.9,15.26,44.73,10.90,34.99
2310,2310-05-29,152,T,55.9,-12.48,-146.53,3.0,162.8,-24.00,-102.89,-27.03,-95.58,5.0,154.1,-30.97,168.00,-32.65,164.22
2312,2312-10-01,139,T,47.0,-43.79,-152.95,4.4,150.0,-60.76,-68.20,-60.76,-68.20,3.9,166.8,-26.72,163.80,-25.60,155.03
2313,2313-09-21,149,T,87.7,2.99,2.99,5.5,47.7,-14.80,51.93,-15.33,59.62,5.4,40.4,19.90,-48.62,20.15,-55.44
2316,2316-01-25,136,T,49.1,21.42,-165.96,3.8,68.9,41.96,-119.99,43.88,-115.28,4.1,71.1,27.07,152.14,29.30,145.69
2317,2317-07-09,151,T,71.9,40.41,-125.28,4.3,92.5,19.72,-65.71,16.80,-59.17,5.1,97.8,22.99,172.86,20.26,166.63
2319,2319-05-20,133,T,38.7,-29.02,-125.75,0.5,111.3,-27.35,-91.96,-30.82,-81.50,,,,,,
2320,2320-11-01,148,Tm,85.0,-9.85,-20.84,1.9,96.1,-21.42,33.43,-19.16,43.95,5.0,96.0,25.04,-67.79,27.04,-73.64
2321,2321-10-22,158,T,52.5,-43.31,74.83,4.0,136.2,-63.45,179.32,-63.45,179.32,1.5,153.7,-14.16,37.38,-11.01,26.50
2324,2324-02-25,145,Tm,88.6,-8.12,-68.59,4.9,114.0,25.92,-20.32,27.44,-14.11,4.5,119.1,-27.06,-123.72,-26.24,-131.72
2325,2325-02-14,155,T,45.1,27.52,33.86,,,,,,,1.1,111.9,17.06,-1.18,18.94,-12.24
2327,2327-06-20,142,T,75.1,38.25,-8.26,4.4,210.2,13.89,48.62,10.75,55.15,4.0,210.4,23.04,-72.21,19.83,-79.33
2328,2328-06-09,152,T,60.4,-6.67,99.52,4.2,156.5,-23.45,144.64,-25.92,150.02,2.1,154.2,-22.06,54.95,-25.69,46.90
2330,2330-10-13,139,T,43.6,-51.16,82.48,4.4,133.7,-63.15,179.08,-63.15,179.08,3.9,146.2,-31.65,37.24,-30.10,29.54
2331,2331-10-02,149,T,89.4,-4.04,-114.17,3.7,23.9,-18.47,-62.75,-18.30,-53.70,3.7,18.3,15.72,-163.25,16.72,-172.16
2334,2334-02-05,136,T,48.5,24.60,60.76,4.5,62.9,47.37,110.53,48.33,113.26,2.3,68.0,25.55,19.16,27.96,10.31
2335,2335-07-21,151,T,76.5,34.01,127.37,5.2,104.8,11.56,-178.29,8.99,-172.21,4.1,109.0,22.15,65.78,19.42,58.70
2336,2336-07-09,161,T,15.7,83.20,49.43,1.9,169.0,63.62,15.91,63.62,15.91,,,,,,
2337,2337-05-31,133,T,31.8,-34.62,121.15,3.7,106.3,-36.36,153.08,-38.45,158.61,3.1,90.6,-59.86,83.92,-59.86,83.92
2338,2338-11-12,148,T,83.6,-11.68,-146.37,3.5,94.5,-17.67,-92.48,-15.19,-83.59,4.8,93.3,22.51,166.86,24.82,161.13
2339,2339-11-02,158,T,54.7,-45.78,-48.27,3.8,128.3,-59.17,52.83,-58.16,57.18,4.6,140.0,-14.85,-88.19,-11.93,-95.95
2342,2342-03-08,145,T,89.6,-4.85,162.95,5.4,126.5,27.25,-147.56,28.28,-141.52,5.6,128.9,-28.69,108.47,-28.56,102.39
2343,2343-02-25,155,T,46.1,29.62,-97.66,,,,,,,3.1,111.9,15.24,-132.29,15.96,-141.70
2345,2345-06-30,142,T,70.7,42.06,-117.69,4.5,209.4,13.76,-62.78,10.63,-56.40,3.4,205.7,30.56,170.26,27.72,163.70
2346,2346-06-20,152,T,65.0,-1.52,-12.69,3.8,149.0,-23.16,33.13,-25.93,38.86,4.5,148.9,-13.63,-58.02,-16.43,-64.27
2348,2348-10-23,139,T,40.5,-58.17,-43.60,3.1,119.5,-64.24,62.68,-63.33,67.53,2.2,127.1,-36.67,-91.35,-34.27,-100.31
2352,2352-02-16,136,T,47.7,28.49,-71.80,2.7,58.8,52.53,-16.95,53.66,-12.75,2.9,65.4,25.05,-113.42,26.66,-121.80
2353,2353-07-31,151,T,80.9,27.16,17.85,5.4,115.0,3.67,68.84,1.36,74.88,3.7,118.9,21.10,-42.29,18.65,-49.83
2354,2354-07-21,161,T,27.1,81.44,171.69,3.1,182.0,55.49,-128.22,53.58,-124.33,0.7,177.5,63.77,18.56,61.51,14.21
2355,2355-06-11,133,T,22.7,-43.25,9.19,2.8,95.7,-47.71,38.14,-49.25,41.54,1.1,83.7,-62.99,-22.17,-62.99,-22.17
2356,2356-11-23,148,T,82.5,-13.16,86.33,4.4,91.2,-13.28,140.60,-10.91,147.48,5.2,91.9,19.20,39.44,21.60,34.14
2357,2357-11-12,158,T,56.3,-48.38,-172.71,2.4,115.6,-53.72,-71.54,-52.24,-66.90,2.2,126.9,-16.47,143.86,-12.54,134.37
2359,2359-03-29,135,T,41.8,-37.93,-79.32,2.3,18.6,-19.66,-48.13,-19.23,-37.76,2.3,9.1,-75.92,-155.14,-75.92,-155.14
2360,2360-03-18,145,T,89.0,-1.75,36.39,5.4,139.5,27.41,87.58,27.96,93.73,3.6,142.6,-29.75,-15.69,-30.23,-24.68
2361,2361-03-08,155,T,47.4,31.93,132.71,3.9,97.0,69.30,-159.07,69.30,-159.07,4.1,112.7,13.80,98.30,13.68,89.57
2363,2363-07-12,142,T,66.1,44.99,134.45,2.7,209.0,14.21,-174.07,10.21,-165.68,4.8,201.6,38.50,53.84,36.68,49.31
2364,2364-06-30,152,T,69.6,2.89,-123.29,4.5,140.0,-23.01,-77.34,-25.69,-71.89,4.4,139.1,-5.59,-170.53,-8.28,-176.87
2366,2366-11-03,139,T,37.8,-64.84,-170.21,2.4,103.0,-63.37,-52.87,-62.03,-48.19,2.9,108.8,-41.55,137.66,-39.11,130.48
2370,2370-02-27,136,T,46.4,33.16,157.05,3.1,57.7,56.99,-143.07,57.84,-138.66,4.2,64.1,25.61,115.73,26.38,108.32
2371,2371-08-11,151,T,85.2,19.89,-93.00,1.9,123.1,-3.84,-43.97,-6.94,-34.26,4.9,127.5,19.59,-150.53,17.82,-157.49
2372,2372-07-31,161,T,35.1,70.98,45.53,3.4,189.6,46.26,103.91,44.02,109.45,2.5,183.0,62.03,-79.04,60.56,-82.95
2373,2373-06-21,133,Ts,3.4,-62.67,-100.08,0.3,77.4,-64.94,-92.20,-64.94,-92.20,,,,,,
2374,2374-12-04,148,T,81.7,-14.12,-42.37,5.4,90.8,-8.98,10.68,-6.55,16.85,1.8,91.4,15.36,-89.73,19.38,-98.32
2375,2375-11-24,158,T,57.6,-50.74,62.29,0.2,107.7,-49.22,158.14,-45.82,167.04,4.6,115.0,-18.95,14.57,-15.69,7.66
2377,2377-04-09,135,T,38.7,-37.11,160.19,3.7,41.4,-22.57,-169.14,-22.81,-160.82,1.5,29.6,-75.96,99.15,-75.96,99.15
2378,2378-03-29,145,T,87.3,1.07,-88.55,4.1,154.3,26.29,-36.72,26.36,-28.37,5.4,153.3,-30.28,-139.58,-31.15,-145.85
2379,2379-03-19,155,T,49.2,34.31,5.61,,,,,,,3.6,113.0,12.59,-29.25,11.75,-38.43
2381,2381-07-22,142,T,61.4,46.91,26.93,5.0,207.0,14.95,74.31,11.78,81.10,3.5,196.9,46.53,-62.44,44.45,-68.23
2382,2382-07-12,152,T,74.1,6.48,127.45,4.4,128.3,-23.17,173.64,-25.84,179.23,3.4,129.3,2.58,78.77,-0.57,70.66
2384,2384-11-14,139,T,35.5,-70.88,63.46,3.2,89.1,-61.61,-174.41,-60.35,-171.07,3.3,91.9,-46.06,4.22,-43.79,-1.37
2388,2388-03-09,136,T,44.8,38.50,27.04,2.2,56.2,61.27,95.28,61.91,101.30,3.0,63.9,27.28,-13.86,27.49,-23.17
2389,2389-08-22,151,T,89.2,12.52,153.86,5.1,127.9,-10.89,-157.24,-12.66,-150.59,2.6,134.2,17.57,99.25,15.79,89.48
2390,2390-08-11,161,T,41.6,61.35,-72.53,4.1,196.2,37.96,-19.80,35.76,-13.36,3.5,186.9,60.28,179.68,59.24,175.83
2392,2392-12-14,148,T,81.2,-14.48,-172.39,3.1,92.1,-4.57,-120.86,-0.93,-112.41,4.0,92.7,11.20,139.58,14.55,132.70
2393,2393-12-04,158,T,58.5,-52.56,-63.05,3.4,99.7,-44.43,27.10,-42.17,32.48,3.1,104.5,-22.03,-116.06,-18.15,-124.00
2395,2395-04-20,135,T,34.6,-37.74,41.90,2.2,65.3,-27.06,71.47,-28.16,80.86,,,,,,
2396,2396-04-09,145,T,85.1,3.37,148.69,4.4,168.0,23.97,-158.57,23.41,-150.69,3.6,164.3,-30.42,98.48,-31.93,91.08
2397,2397-03-29,155,T,51.3,36.68,-118.86,3.1,98.1,67.56,-26.61,67.56,-26.61,4.1,114.3,11.70,-154.25,10.14,-163.12
2399,2399-08-02,142,T,56.5,47.97,-80.40,3.4,203.7,16.16,-37.29,12.55,-28.70,1.1,190.9,54.47,-178.72,51.69,172.36
2400,2400-07-22,152,T,78.6,9.14,18.98,1.7,116.0,-23.10,64.73,-27.02,73.76,1.6,114.6,9.98,-32.31,6.65,-42.04
2402,2402-11-25,139,T,33.6,-76.24,-59.59,3.8,76.3,-59.15,60.62,-57.98,63.13,2.5,77.7,-50.73,-130.10,-47.87,-136.24
2404,2404-05-09,154,T,60.6,-11.39,-112.81,4.5,38.4,-14.96,-69.07,-17.20,-61.82,3.8,39.3,-33.56,-159.74,-35.89,-166.01
2406,2406-03-20,136,T,42.6,44.55,-101.30,4.1,54.4,65.01,-20.52,65.01,-20.52,4.3,63.6,30.24,-142.07,29.67,-150.24
2407,2407-09-02,151,T,87.1,5.05,39.15,0.5,131.3,-17.14,88.60,-19.26,100.40,3.4,137.1,14.82,-13.01,13.86,-22.23
2408,2408-08-22,161,T,47.1,52.31,169.95,2.9,199.3,30.26,-141.04,27.97,-132.50,2.8,186.3,57.80,74.18,56.89,69.43
2410,2410-12-26,148,T,80.8,-14.14,56.60,5.1,92.3,0.31,107.40,3.07,113.55,5.5,95.1,7.01,7.80,9.85,1.84
2411,2411-12-16,158,T,59.1,-53.62,171.21,5.1,92.9,-39.84,-105.61,-37.99,-101.51,4.2,94.8,-25.43,111.87,-22.26,105.49
2413,2413-04-30,135,T,29.5,-39.99,-74.99,1.5,89.3,-33.02,-47.56,-34.90,-37.81,,,,,,
2414,2414-04-20,145,T,82.7,5.02,27.72,2.9,183.1,20.54,80.02,19.05,89.91,4.2,177.0,-29.87,-20.93,-31.79,-27.69
2415,2415-04-10,155,T,53.9,38.89,119.62,4.6,102.0,63.99,-145.39,63.99,-145.39,2.3,114.6,10.95,82.73,8.52,72.46
2417,2417-08-13,142,T,51.5,48.28,171.39,4.6,198.9,17.87,-149.62,14.99,-142.00,4.5,179.8,61.41,61.38,61.41,61.38
2418,2418-08-02,152,T,82.9,10.91,-88.98,2.6,101.1,-23.09,-43.30,-26.42,-34.77,4.4,97.9,16.93,-142.93,14.98,-149.97
2420,2420-12-05,139,T,32.2,-80.24,-173.98,1.3,65.0,-56.13,-67.78,-53.13,-62.02,3.2,64.5,-54.80,93.33,-52.65,89.24
2422,2422-05-21,154,T,64.6,-5.04,133.09,2.5,60.4,-13.71,178.16,-16.97,-173.13,4.3,62.1,-25.73,86.71,-28.06,81.13
2424,2424-03-31,136,T,39.8,51.27,131.87,4.1,54.2,67.84,-133.88,67.84,-133.88,4.0,61.1,34.22,89.54,33.14,82.18
2425,2425-09-12,151,Tm,83.6,-2.33,-77.52,5.1,131.5,-22.61,-26.04,-23.48,-18.80,3.6,137.6,11.51,-127.69,11.29,-136.66
2426,2426-09-02,161,T,51.9,43.78,51.64,4.3,199.9,23.46,98.31,21.93,105.88,1.9,188.5,55.31,-30.64,54.32,-39.62
2429,2429-01-05,148,T,80.5,-12.97,-74.88,3.1,94.3,5.31,-24.63,8.60,-17.20,4.2,97.4,3.49,-125.27,6.44,-131.99
2429,2429-12-26,158,T,59.5,-53.70,44.93,3.2,87.2,-35.35,120.77,-32.38,127.20,1.9,87.1,-29.23,-20.80,-25.32,-29.00
2431,2431-05-12,135,T,22.5,-44.75,170.37,2.5,110.4,-41.28,-164.98,-42.98,-158.31,,,,,,
2432,2432-04-30,145,T,79.8,5.76,-90.98,3.1,196.2,15.91,-39.17,13.82,-29.83,1.8,187.5,-29.40,-139.36,-32.25,-147.87
2433,2433-04-20,155,T,56.8,40.80,0.94,2.1,104.8,59.16,96.53,58.06,102.57,4.2,114.7,10.43,-38.07,7.86,-46.17
2435,2435-08-24,142,T,46.3,48.22,62.18,4.7,192.4,20.24,97.53,17.89,104.87,3.2,171.3,68.88,-56.58,68.88,-56.58
2436,2436-08-13,152,Tm,87.1,11.76,162.75,1.6,84.1,-22.96,-151.27,-26.07,-141.70,5.5,81.6,23.47,107.58,22.09,100.77
2438,2438-12-17,139,T,31.0,-81.66,84.26,2.3,55.1,-52.97,161.35,-50.54,165.74,2.9,52.2,-58.17,-45.19,-56.73,-47.68
2440,2440-05-31,154,T,68.9,0.96,20.98,4.1,78.9,-13.02,67.45,-15.83,74.03,3.8,83.8,-17.25,-25.10,-20.29,-31.96
2442,2442-04-11,136,T,36.1,58.71,6.22,2.4,51.2,69.39,122.24,69.39,122.24,3.4,59.5,39.54,-37.06,37.81,-44.80
2443,2443-09-24,151,T,80.4,-9.58,164.09,1.2,127.4,-27.13,-140.65,-27.42,-129.94,1.1,136.7,7.63,115.98,8.23,104.06
2444,2444-09-12,161,T,56.1,35.72,-67.85,1.9,197.9,17.65,-22.54,16.41,-11.96,3.1,185.5,51.79,-140.53,51.57,-148.06
2447,2447-01-17,148,T,80.3,-11.06,152.94,2.0,98.3,10.03,-157.43,13.53,-149.00,5.4,102.8,-0.06,102.04,2.32,95.91
2448,2448-01-06,158,T,59.8,-52.61,-81.97,4.6,83.1,-31.01,-13.44,-28.56,-8.05,2.8,82.3,-33.44,-152.64,-29.91,-160.54
2449,2449-05-22,135,T,11.0,-54.40,59.07,0.9,129.5,-53.26,73.44,-55.33,80.03,,,,,,
2450,2450-05-12,145,T,76.6,5.55,151.73,3.0,208.3,10.34,-157.56,7.72,-148.56,2.5,199.3,-28.41,104.17,-31.44,96.59
2451,2451-05-01,155,T,60.1,42.08,-114.28,2.1,109.3,53.76,-23.34,51.73,-15.17,2.2,114.7,10.07,-155.98,6.58,-165.54
2453,2453-09-03,142,T,41.0,47.98,-49.10,3.7,185.9,23.47,-17.53,21.32,-8.98,,,,,,
2454,2454-08-24,152,T,88.8,11.90,54.34,4.3,67.0,-22.06,99.86,-24.10,107.28,3.8,61.8,29.13,-2.40,27.98,-10.80
2456,2456-12-27,139,T,30.2,-79.77,-22.03,2.8,48.1,-50.43,27.15,-47.57,32.16,2.9,41.2,-60.91,174.81,-60.91,174.81
2458,2458-06-11,154,T,73.2,6.35,-89.96,5.1,97.1,-12.45,-43.33,-15.26,-37.30,2.4,103.1,-8.82,-136.90,-12.77,-145.68
2460,2460-04-21,136,T,31.4,66.85,-119.79,3.0,51.1,70.92,16.37,70.92,16.37,3.8,56.6,45.99,-164.10,44.11,-170.29
2461,2461-10-04,151,T,77.6,-16.51,43.71,5.0,123.4,-30.30,102.62,-30.03,108.95,4.1,131.5,3.48,-4.23,4.62,-12.54
2462,2462-09-24,161,T,59.7,28.11,171.44,2.4,192.6,12.83,-143.59,12.42,-133.39,2.8,178.8,47.67,105.84,48.00,98.42
2465,2465-01-27,148,T,80.0,-8.32,20.83,2.4,104.8,14.51,70.02,17.63,78.39,5.6,109.3,-2.85,-30.47,-0.86,-36.63
2466,2466-01-17,158,T,60.1,-50.42,150.26,3.0,80.9,-26.98,-148.02,-23.80,-140.52,2.1,76.4,-36.71,74.33,-33.71,66.72
2468,2468-05-22,145,T,73.0,4.23,36.02,4.8,217.7,3.75,85.66,1.50,92.12,5.1,208.6,-27.75,-11.60,-29.62,-15.71
2469,2469-05-12,155,T,63.6,42.63,132.89,4.6,111.5,47.44,-141.24,45.82,-135.91,4.3,114.0,9.98,88.00,6.92,80.85
2471,2471-09-15,142,T,35.5,47.99,-162.15,1.3,177.5,27.44,-134.01,25.62,-122.93,,,,,,
2472,2472-09-03,152,T,85.0,11.33,-55.39,5.3,47.9,-20.86,-9.97,-22.29,-3.16,2.5,41.3,33.88,-112.41,33.21,-122.38
2475,2475-01-08,139,T,29.4,-76.22,-141.75,2.2,42.0,-47.65,-107.07,-44.15,-100.71,2.5,33.9,-64.86,36.34,-64.86,36.34
2476,2476-06-22,154,T,77.6,11.08,160.42,5.2,108.5,-12.87,-151.64,-15.27,-146.72,0.3,116.9,-0.77,110.97,-5.38,100.52
2477,2477-06-11,164,T,19.1,-47.75,-80.81,1.7,227.9,-60.30,-50.29,-60.30,-50.29,2.2,235.6,-56.33,-109.25,-57.58,-111.44
2478,2478-05-03,136,T,25.0,75.67,107.70,1.3,47.2,70.68,-78.41,70.68,-78.41,2.9,52.4,53.72,66.81,51.73,61.59
2479,2479-10-15,151,T,75.2,-23.02,-78.29,1.0,119.1,-32.18,-16.22,-30.73,-5.01,3.8,125.7,-0.99,-126.43,0.78,-134.80
2480,2480-10-04,161,T,62.8,21.07,49.20,3.0,184.8,9.17,94.32,9.55,104.12,1.8,173.3,42.88,-9.06,44.10,-19.04
2483,2483-02-07,148,T,79.6,-4.84,-111.17,5.4,114.4,18.49,-62.62,20.67,-55.98,2.9,117.6,-4.92,-162.18,-2.62,-171.29
2484,2484-01-28,158,T,60.4,-47.25,21.54,4.9,80.3,-23.17,77.58,-20.78,83.79,2.1,74.5,-40.23,-56.09,-37.54,-64.25
2486,2486-06-02,145,T,69.0,1.76,-78.69,4.5,227.5,-3.39,-30.92,-5.93,-24.53,4.4,221.6,-26.48,-124.82,-29.29,-130.59
2487,2487-05-23,155,T,67.4,42.11,22.64,3.4,112.9,40.54,101.88,37.89,109.13,4.4,113.5,10.22,-25.20,6.88,-32.35
2489,2489-09-25,142,T,29.8,48.55,82.88,1.2,166.9,32.22,107.77,31.23,118.67,,,,,,
2490,2490-09-14,152,T,81.4,10.33,-166.17,4.4,27.6,-19.03,-121.23,-20.16,-112.74,5.2,19.3,37.61,137.45,37.75,130.76
2493,2493-01-18,139,T,28.7,-72.16,90.81,2.8,37.5,-45.32,118.03,-41.84,124.65,,,,,,
2494,2494-07-03,154,T,82.1,15.00,51.71,4.5,122.3,-12.55,98.71,-15.72,105.21,4.5,127.9,7.11,-0.99,4.39,-7.51
2495,2495-06-23,164,T,29.0,-37.24,162.64,3.8,237.2,-55.39,-160.94,-55.39,-160.94,3.4,247.2,-44.74,128.84,-46.42,125.27
2496,2496-05-13,136,T,15.2,81.04,-70.36,,,,,,,2.0,47.0,63.27,-70.91,61.46,-74.18
2497,2497-10-26,151,T,73.0,-29.06,158.50,5.5,113.7,-32.79,-136.30,-31.61,-130.32,4.4,120.4,-5.81,109.50,-3.59,101.73
2498,2498-10-15,161,T,65.5,14.61,-74.46,2.1,174.0,6.69,-28.64,8.00,-18.04,5.2,161.9,37.96,-129.08,38.96,-133.86
2501,2501-02-19,148,T,78.9,-0.61,117.66,1.5,121.0,22.88,168.18,25.29,178.11,5.0,127.7,-5.99,67.67,-4.67,59.86
2502,2502-02-08,158,T,60.7,-43.29,-107.90,1.5,82.5,-19.83,-56.89,-16.40,-46.18,4.9,73.6,-42.93,174.49,-41.71,169.64
2504,2504-06-14,145,T,64.7,-1.88,167.32,4.7,235.8,-11.04,-146.89,-13.72,-140.69,3.5,228.9,-26.29,121.38,-29.30,115.24
2505,2505-06-03,155,T,71.3,40.47,-86.28,4.5,112.4,33.08,-13.75,30.67,-7.83,4.7,110.1,10.13,-137.80,7.18,-143.89
2507,2507-10-07,142,T,23.5,49.99,-34.00,1.0,155.9,38.10,-13.58,37.77,-2.26,,,,,,
2511,2511-01-30,139,T,27.8,-68.12,-39.49,0.5,33.9,-43.09,-15.89,-38.86,-6.40,,,,,,
2512,2512-07-14,154,T,86.5,18.05,-56.47,3.9,130.6,-12.80,-9.64,-16.06,-2.66,4.9,137.1,15.01,-112.23,12.55,-118.80
2513,2513-07-04,164,T,36.7,-29.61,48.04,2.3,239.7,-52.91,87.96,-54.76,91.20,3.2,251.5,-34.65,11.59,-36.86,6.33
2515,2515-11-07,151,T,71.3,-34.38,33.92,2.4,108.7,-32.17,100.90,-29.59,110.14,1.8,113.2,-10.48,-17.69,-7.24,-27.28
2516,2516-10-27,161,T,67.7,8.84,160.46,3.9,160.3,5.52,-152.52,7.16,-144.35,2.7,151.0,32.60,109.15,34.72,101.38
2518,2518-03-12,138,T,22.6,59.10,176.70,,,,,,,3.0,12.0,49.69,145.55,49.49,138.07
2519,2519-03-02,148,T,78.1,4.16,-12.95,3.5,131.6,26.37,38.85,27.89,47.45,5.3,137.4,-5.95,-62.08,-5.30,-69.75
2520,2520-02-20,158,T,61.4,-38.66,122.70,4.5,83.3,-16.15,171.39,-14.17,178.94,0.6,74.9,-44.76,47.94,-42.77,36.91
2522,2522-06-25,145,T,60.0,-6.61,53.46,3.7,240.6,-19.28,97.89,-22.36,104.71,3.4,234.9,-26.50,8.12,-29.42,2.03
2523,2523-06-15,155,T,75.5,37.53,166.18,4.5,111.9,25.61,-128.81,22.62,-121.97,4.9,107.3,10.45,112.56,7.48,106.50
2525,2525-10-18,142,T,16.6,52.71,-152.50,0.2,140.6,45.08,-137.06,75.74,-143.39,,,,,,
2529,2529-02-10,139,T,26.7,-64.34,-170.71,2.5,32.2,-41.86,-149.98,-38.46,-141.85,,,,,,
2530,2530-07-25,154,T,89.2,20.17,-164.65,4.1,137.8,-12.86,-118.41,-15.88,-111.43,2.7,142.6,22.31,135.76,19.56,127.33
2531,2531-07-15,164,T,43.3,-23.81,-65.47,4.2,232.9,-52.73,-20.74,-52.73,-20.74,4.7,254.2,-25.21,-102.90,-27.24,-108.49
2533,2533-11-17,151,T,69.9,-38.89,-91.50,3.9,104.5,-30.53,-24.26,-27.84,-16.51,5.4,107.8,-15.39,-146.34,-12.96,-152.40
